,userid
30488,67440800
30489,67441842
30490,67448812
30491,67450310
30492,67451463
30493,67456869
30494,67458063
30495,67459698
30496,67459980
30497,67461474
30498,67467136
30499,67468557
30500,67470998
30501,67475767
30502,67476980
30503,67478637
30504,67480069
30505,67481515
30506,67487951
30507,67489574
30508,67497065
30509,67500619
30510,67501718
30511,67506037
30512,67506472
30513,67506833
30514,67514071
30515,67514739
30516,67519476
30517,67522268
30518,67524746
30519,67525003
30520,67525343
30521,67525931
30522,67530420
30523,67533655
30524,67534934
30525,67535181
30526,67536142
30527,67536407
30528,67542346
30529,67550571
30530,67551367
30531,67551700
30532,67555867
30533,67556217
30534,67559488
30535,67559776
30536,67567901
30537,67568251
30538,67572158
30539,67572638
30540,67572888
30541,67577667
30542,67590548
30543,67591121
30544,67591156
30545,67594271
30546,67601296
30547,67602343
30548,67602865
30549,67604898
30550,67606908
30551,67608724
30552,67609787
30553,67618559
30554,67621594
30555,67627555
30556,67631741
30557,67632376
30558,67632879
30559,67633904
30560,67639611
30561,67641387
30562,67642797
30563,67644365
30564,67649496
30565,67651052
30566,67657348
30567,67659485
30568,67668266
30569,67672772
30570,67673849
30571,67676818
30572,67677176
30573,67677489
30574,67678381
30575,67678516
30576,67682029
30577,67684447
30578,67696493
30579,67703486
30580,67704365
30581,67706495
30582,67711904
30583,67720056
30584,67720759
30585,67721020
30586,67723325
30587,67725854
30588,67727484
30589,67727942
30590,67730574
30591,67733437
30592,67745189
30593,67745428
30594,67745863
30595,67749486
30596,67750198
30597,67751496
30598,67752061
30599,67757513
30600,67761295
30601,67765546
30602,67771967
30603,67776230
30604,67777108
30605,67779893
30606,67783450
30607,67784355
30608,67787091
30609,67787309
30610,67787315
30611,67790706
30612,67798162
30613,67799061
30614,67805061
30615,67805318
30616,67812788
30617,67814227
30618,67821763
30619,67824021
30620,67825912
30621,67828510
30622,67831734
30623,67836833
30624,67837090
30625,67844833
30626,67848690
30627,67853973
30628,67861293
30629,67865070
30630,67868968
30631,67869878
30632,67872810
30633,67885168
30634,67887108
30635,67888910
30636,67889174
30637,67890247
30638,67891524
30639,67892945
30640,67896281
30641,67898238
30642,67907876
30643,67909872
30644,67911058
30645,67911451
30646,67914031
30647,67921692
30648,67922343
30649,67923607
30650,67924440
30651,67926972
30652,67933917
30653,67936694
30654,67939607
30655,67946063
30656,67947854
30657,67950152
30658,67950321
30659,67953639
30660,67955461
30661,67956415
30662,67962056
30663,67962190
30664,67965145
30665,67970196
30666,67970244
30667,67971436
30668,67977793
30669,67977908
30670,67979618
30671,67981837
30672,67982593
30673,67988408
30674,67991652
30675,67992805
30676,67994614
30677,67995207
30678,67996108
30679,67996989
30680,68002082
30681,68006371
30682,68012230
30683,68012961
30684,68015389
30685,68019625
30686,68019868
30687,68025030
30688,68026641
30689,68028482
30690,68030044
30691,68030168
30692,68035160
30693,68040253
30694,68040992
30695,68041482
30696,68042822
30697,68043190
30698,68044774
30699,68045973
30700,68051221
30701,68052668
30702,68054130
30703,68054756
30704,68055993
30705,68056382
30706,68058488
30707,68058839
30708,68060493
30709,68063465
30710,68065075
30711,68071788
30712,68074569
30713,68075363
30714,68079132
30715,68080810
30716,68084270
30717,68085533
30718,68086586
30719,68101782
30720,68103087
30721,68106483
30722,68108596
30723,68108977
30724,68109570
30725,68120915
30726,68123174
30727,68126642
30728,68130276
30729,68135092
30730,68147328
30731,68147585
30732,68148081
30733,68148203
30734,68159788
30735,68161752
30736,68164935
30737,68168179
30738,68168341
30739,68173055
30740,68177619
30741,68185226
30742,68189023
30743,68189735
30744,68195881
30745,68199654
30746,68200067
30747,68208237
30748,68210684
30749,68212872
30750,68219144
30751,68219485
30752,68223914
30753,68225973
30754,68226705
30755,68228141
30756,68231987
30757,68235971
30758,68236474
30759,68239439
30760,68242501
30761,68244623
30762,68252207
30763,68253736
30764,68257028
30765,68263110
30766,68264113
30767,68264460
30768,68266635
30769,68266998
30770,68267000
30771,68268244
30772,68283265
30773,68283549
30774,68289402
30775,68290172
30776,68291333
30777,68298516
30778,68299474
30779,68302738
30780,68304555
30781,68304622
30782,68307456
30783,68312970
30784,68312995
30785,68320647
30786,68322003
30787,68323887
30788,68326472
30789,68329263
30790,68330853
30791,68334468
30792,68343763
30793,68344583
30794,68345369
30795,68347787
30796,68347860
30797,68348016
30798,68353909
30799,68355578
30800,68357586
30801,68358112
30802,68363340
30803,68363610
30804,68363915
30805,68364808
30806,68366727
30807,68367941
30808,68368511
30809,68374198
30810,68375355
30811,68375864
30812,68376342
30813,68378150
30814,68378463
30815,68379644
30816,68385583
30817,68385668
30818,68390681
30819,68391378
30820,68407765
30821,68409080
30822,68409246
30823,68414393
30824,68416771
30825,68421861
30826,68426323
30827,68428636
30828,68429379
30829,68432290
30830,68435269
30831,68436451
30832,68437025
30833,68441714
30834,68443829
30835,68444473
30836,68444841
30837,68447715
30838,68452660
30839,68454322
30840,68454338
30841,68454971
30842,68457835
30843,68459833
30844,68460038
30845,68460595
30846,68460751
30847,68464809
30848,68465502
30849,68466178
30850,68467841
30851,68478650
30852,68481293
30853,68484274
30854,68489242
30855,68490761
30856,68493541
30857,68498726
30858,68498778
30859,68504193
30860,68504263
30861,68508129
30862,68510317
30863,68512140
30864,68518618
30865,68520621
30866,68521579
30867,68522387
30868,68524291
30869,68526034
30870,68528138
30871,68528915
30872,68531740
30873,68534302
30874,68539004
30875,68540192
30876,68543213
30877,68547787
30878,68549600
30879,68555858
30880,68559858
30881,68561387
30882,68562324
30883,68576902
30884,68577571
30885,68580930
30886,68582057
30887,68592125
30888,68595950
30889,68598446
30890,68603136
30891,68603776
30892,68604564
30893,68606265
30894,68606402
30895,68609336
30896,68609452
30897,68614517
30898,68617525
30899,68623601
30900,68623941
30901,68625618
30902,68626335
30903,68626858
30904,68627438
30905,68634079
30906,68634153
30907,68634164
30908,68637563
30909,68638902
30910,68646677
30911,68647402
30912,68655227
30913,68655273
30914,68660303
30915,68664429
30916,68664651
30917,68668953
30918,68669872
30919,68674373
30920,68675305
30921,68679181
30922,68679840
30923,68680945
30924,68682760
30925,68684143
30926,68684925
30927,68688746
30928,68692701
30929,68693825
30930,68693925
30931,68693953
30932,68696733
30933,68701688
30934,68706508
30935,68707795
30936,68712843
30937,68715411
30938,68717709
30939,68719221
30940,68720390
30941,68728400
30942,68731960
30943,68736278
30944,68738697
30945,68740294
30946,68740791
30947,68746005
30948,68747463
30949,68752676
30950,68756947
30951,68758084
30952,68758481
30953,68763211
30954,68764661
30955,68767987
30956,68769549
30957,68770512
30958,68778545
30959,68780969
30960,68787435
30961,68790594
30962,68791133
30963,68791166
30964,68794651
30965,68796969
30966,68799055
30967,68799814
30968,68800578
30969,68807144
30970,68810505
30971,68813695
30972,68827306
30973,68830194
30974,68831177
30975,68831510
30976,68835104
30977,68838342
30978,68844034
30979,68846482
30980,68849218
30981,68850046
30982,68852861
30983,68854922
30984,68857978
30985,68860220
30986,68860835
30987,68862377
30988,68866928
30989,68868661
30990,68875452
30991,68879322
30992,68879949
30993,68885078
30994,68887911
30995,68889548
30996,68892218
30997,68895901
30998,68897599
30999,68910952
31000,68916414
31001,68917290
31002,68917472
31003,68917669
31004,68921635
31005,68924633
31006,68925971
31007,68927296
31008,68936845
31009,68938672
31010,68940382
31011,68940799
31012,68942027
31013,68942114
31014,68945173
31015,68946271
31016,68946981
31017,68948654
31018,68949085
31019,68950983
31020,68952389
31021,68952523
31022,68956757
31023,68958790
31024,68960043
31025,68966398
31026,68966526
31027,68970849
31028,68973823
31029,68975493
31030,68976785
31031,68977155
31032,68978815
31033,68981399
31034,68984144
31035,68986009
31036,68987419
31037,68987500
31038,68990837
31039,68992720
31040,68993252
31041,68996963
31042,68998380
31043,68998523
31044,69002909
31045,69010190
31046,69012405
31047,69018792
31048,69020184
31049,69022426
31050,69025600
31051,69032625
31052,69033720
31053,69034467
31054,69035643
31055,69035804
31056,69038881
31057,69040712
31058,69049676
31059,69050675
31060,69057677
31061,69058288
31062,69063447
31063,69067985
31064,69068188
31065,69071253
31066,69071422
31067,69073718
31068,69077597
31069,69081989
31070,69082412
31071,69085772
31072,69086178
31073,69086356
31074,69088720
31075,69089824
31076,69090706
31077,69094036
31078,69098775
31079,69101027
31080,69101695
31081,69101749
31082,69105129
31083,69105671
31084,69105925
31085,69105964
31086,69109249
31087,69110197
31088,69110497
31089,69110506
31090,69111523
31091,69113720
31092,69115304
31093,69119001
31094,69119631
31095,69119648
31096,69120580
31097,69125244
31098,69125815
31099,69126020
31100,69128530
31101,69129285
31102,69131618
31103,69133558
31104,69134978
31105,69135366
31106,69135587
31107,69137309
31108,69137970
31109,69138099
31110,69138121
31111,69141874
31112,69144843
31113,69149298
31114,69149433
31115,69153937
31116,69155114
31117,69162868
31118,69169117
31119,69170278
31120,69171596
31121,69173976
31122,69174880
31123,69179382
31124,69182296
31125,69183153
31126,69183933
31127,69185700
31128,69190225
31129,69190663
31130,69193745
31131,69204002
31132,69206531
31133,69207268
31134,69209043
31135,69210354
31136,69210957
31137,69210967
31138,69212123
31139,69212350
31140,69213069
31141,69214823
31142,69217538
31143,69217877
31144,69218809
31145,69221867
31146,69222999
31147,69224879
31148,69224906
31149,69226218
31150,69228434
31151,69228591
31152,69228823
31153,69230440
31154,69231011
31155,69233171
31156,69240548
31157,69241427
31158,69245797
31159,69253690
31160,69254380
31161,69265942
31162,69267811
31163,69272730
31164,69274842
31165,69275823
31166,69276722
31167,69276861
31168,69278551
31169,69279697
31170,69281538
31171,69282631
31172,69289436
31173,69293148
31174,69295785
31175,69298410
31176,69299718
31177,69301179
31178,69305670
31179,69305781
31180,69307108
31181,69307936
31182,69310989
31183,69311942
31184,69316835
31185,69319254
31186,69320282
31187,69320406
31188,69321762
31189,69322120
31190,69326199
31191,69328597
31192,69330627
31193,69332594
31194,69335034
31195,69340192
31196,69345633
31197,69349917
31198,69350004
31199,69351623
31200,69371694
31201,69372983
31202,69377010
31203,69379095
31204,69380939
31205,69389290
31206,69390078
31207,69391782
31208,69400478
31209,69402704
31210,69407564
31211,69411932
31212,69411979
31213,69415865
31214,69426787
31215,69429969
31216,69434240
31217,69434278
31218,69434520
31219,69434730
31220,69439021
31221,69440539
31222,69443404
31223,69444632
31224,69449287
31225,69450232
31226,69451905
31227,69453278
31228,69458994
31229,69459211
31230,69460745
31231,69461043
31232,69462764
31233,69467420
31234,69473802
31235,69474256
31236,69475745
31237,69476324
31238,69479854
31239,69481223
31240,69483713
31241,69483784
31242,69484066
31243,69485692
31244,69487296
31245,69487626
31246,69488054
31247,69488695
31248,69489014
31249,69489036
31250,69493167
31251,69493363
31252,69493441
31253,69494865
31254,69497909
31255,69499879
31256,69505531
31257,69507432
31258,69509630
31259,69515116
31260,69518837
31261,69524317
31262,69529978
31263,69535472
31264,69538191
31265,69538967
31266,69541821
31267,69547712
31268,69549262
31269,69550725
31270,69551089
31271,69558284
31272,69559811
31273,69562057
31274,69565577
31275,69565588
31276,69565779
31277,69568422
31278,69573469
31279,69575866
31280,69576385
31281,69577361
31282,69578769
31283,69580504
31284,69580825
31285,69581120
31286,69583260
31287,69585783
31288,69591620
31289,69591970
31290,69598024
31291,69598533
31292,69599428
31293,69600216
31294,69603574
31295,69606838
31296,69606990
31297,69608776
31298,69610397
31299,69610981
31300,69611221
31301,69613581
31302,69617530
31303,69618364
31304,69620401
31305,69621410
31306,69621633
31307,69628601
31308,69629719
31309,69629874
31310,69630225
31311,69630386
31312,69632100
31313,69637018
31314,69639059
31315,69640732
31316,69643573
31317,69644334
31318,69645223
31319,69645913
31320,69648252
31321,69651733
31322,69659313
31323,69659448
31324,69665544
31325,69666998
31326,69668110
31327,69671583
31328,69673246
31329,69675889
31330,69676366
31331,69679919
31332,69684286
31333,69685440
31334,69688241
31335,69688245
31336,69690864
31337,69692595
31338,69697504
31339,69698629
31340,69699393
31341,69707156
31342,69710984
31343,69720438
31344,69728297
31345,69733232
31346,69733576
31347,69736948
31348,69741539
31349,69742898
31350,69742942
31351,69745686
31352,69749826
31353,69756352
31354,69759179
31355,69762318
31356,69762544
31357,69764918
31358,69765996
31359,69767623
31360,69768293
31361,69768997
31362,69776220
31363,69778803
31364,69779132
31365,69779212
31366,69782200
31367,69784677
31368,69784955
31369,69787136
31370,69801701
31371,69803990
31372,69804430
31373,69805818
31374,69806211
31375,69806901
31376,69817714
31377,69821508
31378,69825268
31379,69825536
31380,69828315
31381,69836668
31382,69838931
31383,69840427
31384,69845429
31385,69848598
31386,69855066
31387,69859835
31388,69859974
31389,69861416
31390,69865758
31391,69866080
31392,69866635
31393,69869688
31394,69876800
31395,69877431
31396,69879554
31397,69881233
31398,69885018
31399,69893236
31400,69900755
31401,69902405
31402,69910506
31403,69912125
31404,69914778
31405,69917350
31406,69923123
31407,69926440
31408,69928800
31409,69932856
31410,69934319
31411,69935401
31412,69935921
31413,69938076
31414,69942341
31415,69942424
31416,69942513
31417,69943456
31418,69945465
31419,69945497
31420,69945680
31421,69946621
31422,69947242
31423,69947351
31424,69948682
31425,69950301
31426,69952913
31427,69961572
31428,69964497
31429,69974986
31430,69975362
31431,69985255
31432,69989128
31433,69989431
31434,69992724
31435,69996084
31436,69997853
31437,70000400
31438,70002141
31439,70004358
31440,70006523
31441,70007316
31442,70008230
31443,70011451
31444,70013956
31445,70015367
31446,70015636
31447,70015871
31448,70018984
31449,70020874
31450,70021087
31451,70023713
31452,70024866
31453,70027597
31454,70033162
31455,70040688
31456,70048531
31457,70063286
31458,70069813
31459,70071195
31460,70073171
31461,70073629
31462,70073780
31463,70074451
31464,70075638
31465,70077832
31466,70089944
31467,70090769
31468,70098575
31469,70099797
31470,70101195
31471,70101301
31472,70102862
31473,70103222
31474,70106501
31475,70106785
31476,70117187
31477,70121135
31478,70122076
31479,70122475
31480,70123689
31481,70123838
31482,70124994
31483,70126931
31484,70129931
31485,70136797
31486,70138761
31487,70139605
31488,70140275
